Sokoban-C, opt-d, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-D, adv, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-D, amb, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-D, loi, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-D, opt-a, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-D, opt-d, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-E, adv, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-E, amb, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-E, loi, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-E, opt-a, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Sokoban-E, opt-d, 0.0, 0.66, 1.33, 2.0, 2.66, 3.33, 4.0, 4.66, 5.33, 6.0, 6.666, 7.33, 8.0, 8.66, 9.33, 10.0, 10.66, 11.33, 12.0, 12.66, 13.33, 14.0, 14.66, 15.33, 16.0, 16.66, 17.33, 18.0, 18.66, 19.33, 20.0, 20.66, 21.33, 22.0, 22.66, 23.33, 24.0, 24.66, 25.33, 26.0, 26.66, 27.33, 28.0, 28.66, 29.33, 30, 30.66, 31.33, 32.0, 32.66, 33.33, 34, 34.66, 35.33, 36, 36.67, 37.33, 38.0, 38.67, 39.33, 40.0, 40.67, 41.33, 42.0, 42.67, 43.33, 44.0, 44.67, 45.33, 46.0
Logistics-A, adv, 0.0, 5.333333333333333, 10.666666666666666, 16.0, 16.666666666666668, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 20.0, 20.666666666666668, 21.333333333333332, 22.0, 22.666666666666668, 23.333333333333332, 24.0, 24.666666666666668, 25.333333333333332, 26.0, 26.666666666666668, 32.0, 32.666666666666664, 38.0, 43.333333333333336, 48.666666666666664, 49.333333333333336, 50.0, 50.666666666666664, 51.333333333333336, 52.0, 52.666666666666664, 53.333333333333336, 54.0, 54.666666666666664, 55.333333333333336
Logistics-A, amb, 0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 20.0, 20.666666666666668, 21.333333333333332, 22.0, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 30.0, 30.666666666666668, 31.333333333333332, 32.0, 32.666666666666664, 33.333333333333336, 38.666666666666664, 39.333333333333336, 40.0
Logistics-A, loi,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 12.666666666666666, 13.333333333333334, 18.666666666666668, 19.333333333333332, 20.0, 20.666666666666668, 26.0, 31.333333333333332, 32.0, 32.666666666666664, 33.333333333333336, 34.0, 34.666666666666664, 40.0, 40.666666666666664, 41.333333333333336, 46.666666666666664, 47.333333333333336, 48.0, 48.666666666666664, 49.333333333333336, 54.666666666666664, 55.333333333333336, 56.0, 56.666666666666664, 57.333333333333336, 58.0, 58.666666666666664, 59.333333333333336, 60.0, 65.33333333333333, 66.0, 66.66666666666667, 67.33333333333333, 68.0, 68.66666666666667
Logistics-A, opt-a,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 14.666666666666666, 15.333333333333334, 16.0, 16.666666666666668, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 24.666666666666668, 25.333333333333332, 26.0, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 34.0, 34.666666666666664, 35.333333333333336
Logistics-A, opt-d,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 16.666666666666668, 22.0, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 34.666666666666664, 35.333333333333336, 36.0, 36.666666666666664, 37.333333333333336, 38.0, 38.666666666666664, 39.333333333333336, 40.0, 40.666666666666664, 41.333333333333336, 42.0, 42.666666666666664, 43.333333333333336, 44.0, 44.666666666666664, 45.333333333333336, 46.0, 51.333333333333336, 52.0, 52.666666666666664, 53.333333333333336, 54.0, 54.666666666666664, 55.333333333333336, 60.666666666666664, 61.333333333333336, 62.0
Logistics-B, adv,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 13.333333333333334, 14.0, 14.666666666666666, 15.333333333333334, 16.0, 16.666666666666668, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 20.0, 20.666666666666668, 21.333333333333332, 22.0, 27.333333333333332, 28.0, 33.333333333333336, 34.0, 39.333333333333336, 44.666666666666664, 45.333333333333336, 46.0, 51.333333333333336, 52.0, 52.666666666666664, 53.333333333333336, 54.0, 59.333333333333336, 60.0, 60.666666666666664
Logistics-B, amb,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 14.0, 14.666666666666666, 15.333333333333334, 16.0, 16.666666666666668, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 20.0, 25.333333333333332, 26.0, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 34.666666666666664, 35.333333333333336, 36.0
Logistics-B, loi,0.0, 5.333333333333333, 10.666666666666666, 16.0, 16.666666666666668, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 20.0, 20.666666666666668, 21.333333333333332, 22.0, 22.666666666666668, 23.333333333333332, 24.0, 24.666666666666668, 25.333333333333332, 26.0, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 30.0, 35.333333333333336, 36.0, 36.666666666666664, 37.333333333333336, 42.666666666666664, 43.333333333333336, 44.0, 44.666666666666664, 45.333333333333336, 46.0, 46.666666666666664, 47.333333333333336, 48.0, 48.666666666666664, 49.333333333333336, 50.0, 50.666666666666664, 56.0, 56.666666666666664, 57.333333333333336, 58.0, 58.666666666666664
Logistics-B, opt-a,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 13.333333333333334, 14.0, 14.666666666666666, 15.333333333333334, 16.0, 16.666666666666668, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 20.0, 25.333333333333332, 26.0, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 34.666666666666664, 35.333333333333336, 36.0
Logistics-B, opt-d,0.0, 5.333333333333333, 10.666666666666666, 16.0, 16.666666666666668, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 20.0, 20.666666666666668, 21.333333333333332, 22.0, 22.666666666666668, 23.333333333333332, 24.0, 29.333333333333332, 30.0, 30.666666666666668, 31.333333333333332, 32.0, 32.666666666666664, 33.333333333333336, 34.0, 34.666666666666664, 35.333333333333336, 36.0, 41.333333333333336, 46.666666666666664, 47.333333333333336, 48.0, 48.666666666666664, 49.333333333333336, 50.0, 50.666666666666664, 51.333333333333336, 52.0, 52.666666666666664, 53.333333333333336, 54.0, 54.666666666666664, 55.333333333333336
Logistics-C, adv,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 17.333333333333332, 22.666666666666668, 23.333333333333332, 28.666666666666668, 29.333333333333332, 30.0, 30.666666666666668, 31.333333333333332, 32.0, 32.666666666666664, 33.333333333333336, 34.0, 34.666666666666664, 35.333333333333336, 36.0, 36.666666666666664, 37.333333333333336, 38.0, 38.666666666666664, 44.0, 44.666666666666664, 45.333333333333336, 46.0, 46.666666666666664, 47.333333333333336, 48.0, 53.333333333333336, 54.0, 54.666666666666664
Logistics-C, amb,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 16.0, 21.333333333333332, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 34.666666666666664, 35.333333333333336, 36.0, 36.666666666666664, 37.333333333333336
Logistics-C, loi,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 12.666666666666666, 13.333333333333334, 14.0, 14.666666666666666, 20.0, 25.333333333333332, 30.666666666666668, 36.0, 36.666666666666664, 37.333333333333336, 38.0, 43.333333333333336, 44.0, 44.666666666666664, 45.333333333333336, 46.0, 46.666666666666664, 47.333333333333336, 48.0, 53.333333333333336, 54.0, 54.666666666666664, 55.333333333333336, 56.0, 56.666666666666664, 57.333333333333336, 58.0, 58.666666666666664
Logistics-C, opt-a,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 17.333333333333332, 22.666666666666668, 23.333333333333332, 28.666666666666668, 29.333333333333332, 30.0, 30.666666666666668, 36.0, 36.666666666666664, 37.333333333333336, 38.0, 38.666666666666664, 39.333333333333336, 40.0, 45.333333333333336, 46.0, 46.666666666666664
Logistics-C, opt-d,.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 16.666666666666668, 22.0, 27.333333333333332, 32.666666666666664, 33.333333333333336, 34.0, 34.666666666666664, 40.0, 45.333333333333336, 46.0, 46.666666666666664, 47.333333333333336, 48.0, 53.333333333333336, 54.0, 54.666666666666664, 55.333333333333336, 56.0, 56.666666666666664, 57.333333333333336, 58.0, 58.666666666666664, 64.0, 69.33333333333333, 70.0, 75.33333333333333, 76.0, 76.66666666666667, 82.0, 82.66666666666667, 83.33333333333333, 84.0, 84.66666666666667, 85.33333333333333, 86.0, 91.33333333333333, 92.0, 92.66666666666667
Logistics-D, adv,0.0, 5.333333333333333, 10.666666666666666, 16.0, 21.333333333333332, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 34.666666666666664, 35.333333333333336, 36.0, 36.666666666666664, 37.333333333333336, 42.666666666666664, 43.333333333333336, 44.0, 44.666666666666664, 45.333333333333336
Logistics-D, amb,0.0, 5.333333333333333, 10.666666666666666, 16.0, 21.333333333333332, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 30.0, 35.333333333333336, 36.0, 36.666666666666664, 42.0, 42.666666666666664, 43.333333333333336, 44.0, 44.666666666666664, 45.333333333333336, 46.0, 46.666666666666664, 47.333333333333336, 52.666666666666664, 53.333333333333336, 54.0, 59.333333333333336, 60.0
Logistics-D, loi,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 12.666666666666666, 18.0, 23.333333333333332, 28.666666666666668, 29.333333333333332, 30.0, 35.333333333333336, 36.0, 41.333333333333336, 46.666666666666664, 52.0, 52.666666666666664, 53.333333333333336, 54.0, 54.666666666666664, 55.333333333333336, 56.0, 61.333333333333336, 62.0, 62.666666666666664, 63.333333333333336
Logistics-D, opt-a,0.0, 5.333333333333333, 10.666666666666666, 16.0, 21.333333333333332, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 34.666666666666664, 35.333333333333336, 36.0, 36.666666666666664, 37.333333333333336, 42.666666666666664, 43.333333333333336, 44.0, 44.666666666666664, 45.333333333333336
Logistics-D, opt-d,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 13.333333333333334, 18.666666666666668, 19.333333333333332, 20.0, 25.333333333333332, 26.0, 26.666666666666668, 27.333333333333332, 32.666666666666664, 33.333333333333336, 34.0, 34.666666666666664, 35.333333333333336, 36.0, 36.666666666666664, 42.0, 42.666666666666664, 43.333333333333336, 44.0, 49.333333333333336, 50.0, 50.666666666666664, 51.333333333333336, 52.0, 57.333333333333336, 58.0, 58.666666666666664, 59.333333333333336, 60.0
Logistics-E, adv,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 16.666666666666668, 22.0, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 30.0, 35.333333333333336, 36.0, 36.666666666666664, 37.333333333333336, 38.0
Logistics-E, amb,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 12.666666666666666, 18.0, 23.333333333333332, 28.666666666666668, 34.0, 34.666666666666664, 35.333333333333336, 36.0, 36.666666666666664, 42.0, 42.666666666666664, 43.333333333333336, 44.0, 44.666666666666664
Logistics-E, loi,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 12.666666666666666, 13.333333333333334, 18.666666666666668, 19.333333333333332, 24.666666666666668, 25.333333333333332, 26.0, 26.666666666666668, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 30.0, 30.666666666666668, 31.333333333333332, 32.0, 37.333333333333336, 38.0, 38.666666666666664, 44.0, 44.666666666666664, 45.333333333333336, 46.0, 46.666666666666664
Logistics-E, opt-a,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 16.666666666666668, 22.0, 27.333333333333332, 28.0, 28.666666666666668, 29.333333333333332, 30.0, 35.333333333333336, 36.0, 36.666666666666664, 37.333333333333336, 38.0
Logistics-E, opt-d,0.0, 5.333333333333333, 6.0, 6.666666666666667, 7.333333333333333, 8.0, 8.666666666666666, 9.333333333333334, 10.0, 10.666666666666666, 11.333333333333334, 12.0, 12.666666666666666, 13.333333333333334, 14.0, 14.666666666666666, 15.333333333333334, 16.0, 16.666666666666668, 17.333333333333332, 18.0, 18.666666666666668, 19.333333333333332, 20.0, 20.666666666666668, 21.333333333333332, 22.0, 22.666666666666668, 28.0, 33.333333333333336, 34.0, 39.333333333333336, 40.0, 40.666666666666664, 41.333333333333336, 42.0, 42.666666666666664, 43.333333333333336, 44.0, 44.666666666666664
